filename	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	ID_phrase	nonref	icon	metaph	deixis	conv	hand	phrase_position	item	gender	language	condition	ID_participant	ID_partner	ID_interaction
luik2a_run1	sem_10	18708	20969	0	0.049	0.049	0.03	0.709	0.709	0.052	0.907	0.907	0.418	0.189	0.189	0.066	1.326	1.326	19480	18840	phrase_2	no	yes	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_11	20969	22132	0	0.1	0.1	0.023	0.791	0.791	0.052	0.809	0.809	0.418	0.153	0.153	0.039	1.213	1.213	21000	21440	phrase_2	no	yes	no	abstract	no	left	last	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_12	23254	26523	0	0.019	0.019	0.043	0.362	0.362	0.016	0.762	0.762	0.434	0.314	0.314	0.049	0.302	0.302	24800	26360	phrase_3	yes	no	no	no	no	left	first	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_13	26523	28949	0	0.062	0	0.028	0.62	0.028	0.015	0.826	0.015	0.431	0.287	0.431	0.059	1.062	0.059	26560	26560	phrase_3	no	no	no	abstract	no	right	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_14	28949	31188	0	0.158	0.158	0.029	0.703	0.703	0.016	0.765	0.765	0.437	0.315	0.315	0.061	0.859	0.859	29600	29720	phrase_3	no	yes	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_15	31188	32415	0	0.002	0.002	0	0.095	0.095	0.015	0.423	0.423	0.431	0.361	0.361	0	0.222	0.222	31200	32400	phrase_3	no	yes	no	no	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_16	32415	34677	0	0.004	0.004	0	0.196	0.196	0.015	0.46	0.46	0.431	0.415	0.415	0.005	0.3	0.3	32440	34120	phrase_3	yes	no	no	no	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_17	34677	36811	0	0.011	0.011	0.033	0.249	0.249	0.016	0.569	0.569	0.444	0.38	0.38	0.042	0.429	0.429	35040	34680	phrase_3	yes	no	no	no	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_18	36811	37615	0	0.003	0.003	0.017	0.115	0.115	0.015	0.615	0.615	0.429	0.31	0.31	0.038	0.232	0.232	37200	36880	phrase_3	no	yes	no	no	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_19	37615	41991	0	0.05	0.05	0.018	0.408	0.408	0.015	0.651	0.651	0.427	0.48	0.48	0.024	0.603	0.603	38680	38120	phrase_3	no	yes	no	no	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_2	2972	4008	0	0.113	0.113	0.03	0.69	0.69	0.029	0.978	0.978	0.487	0.502	0.502	0.094	1.754	1.754	3000	4000	phrase_1	no	no	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_20	41991	43908	0	0.071	0.071	0.034	0.966	0.966	0.016	0.567	0.567	0.457	0.695	0.695	0.089	1.469	1.469	43680	43880	phrase_3	no	yes	no	no	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_21	43908	45917	0	0.349	0.349	0.032	1.559	1.559	0.016	0.862	0.862	0.457	0.873	0.873	0.031	2.192	2.192	43920	44440	phrase_3	no	yes	no	abstract	no	left	last	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_22	48344	49754	0	0.025	0.025	0.022	0.354	0.354	0.016	0.831	0.831	0.45	0.182	0.182	0.036	0.499	0.499	48840	49160	phrase_4	no	no	no	abstract	no	left	first	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_23	49754	50600	0	0.007	0.007	0.02	0.158	0.158	0.015	0.672	0.672	0.445	0.12	0.12	0.049	0.4	0.4	49760	49760	phrase_4	no	no	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_24	50600	52377	0	0.059	0.059	0.014	0.704	0.704	0.015	0.679	0.679	0.446	0.639	0.639	0.026	1.381	1.381	51920	51320	phrase_4	no	no	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_25	52377	54219	0.009	0.322	0.322	0.193	0.894	0.894	0.07	0.604	0.604	0.446	0.625	0.625	0.489	1.241	1.241	54000	52400	phrase_4	yes	no	no	no	no	left	last	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_3	4008	5478	0	0.167	0.167	0.018	0.734	0.734	0.023	0.939	0.939	0.483	0.776	0.776	0.032	1.362	1.362	4560	4160	phrase_1	no	yes	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_4	5478	7516	0	0.091	0.091	0.001	0.44	0.44	0.023	0.752	0.752	0.481	0.73	0.73	0.009	0.795	0.795	5640	5920	phrase_1	no	no	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_5	7516	10886	0	0.071	0.071	0.052	1.026	1.026	0.023	1.071	1.071	0.481	0.559	0.559	0.07	1.585	1.585	7520	8200	phrase_1	no	yes	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_6	10886	12062	0	0.067	0.067	0.018	0.503	0.503	0.023	0.909	0.909	0.466	0.454	0.454	0.024	1.104	1.104	10920	11160	phrase_1	no	no	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_7	12062	14108	0	0.028	0.028	0.033	0.48	0.48	0.023	0.943	0.943	0.472	0.399	0.399	0.042	0.606	0.606	13280	13480	phrase_1	no	no	no	abstract	no	left	last	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_8	14908	17544	0.017	0.193	0.193	0.346	0.939	0.939	0.187	0.88	0.88	0.47	0.292	0.292	0.475	1.281	1.281	15960	15120	phrase_2	no	yes	no	abstract	no	left	first	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run1	sem_9	17544	18708	0	0.007	0.007	0.031	0.314	0.314	0.051	0.819	0.819	0.41	0.202	0.202	0.04	0.42	0.42	18360	18440	phrase_2	no	yes	no	abstract	no	left	middle	forest	m	french	L1-L1	luik2a	luik2b	1
luik2a_run2	sem_1	1051	3030	0.08	0.03	0.08	1.471	0.569	1.471	0.703	0.757	0.757	0.496	0.316	0.496	1.813	0.534	1.813	1640	3000	phrase_1	no	yes	no	no	no	both	no	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_10	26183	29806	0.412	0.128	0.412	1.302	0.86	1.302	0.819	0.809	0.819	0.544	0.718	0.718	2.23	0.827	2.23	26800	26200	phrase_1	no	yes	no	no	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_11	29806	32081	0.028	0.121	0.121	0.282	0.791	0.791	0.709	0.754	0.754	0.329	0.426	0.426	0.502	1.07	1.07	31560	30120	phrase_1	no	no	no	abstract	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_12	32081	33469	0.014	0.062	0.062	0.326	0.484	0.484	0.683	0.706	0.706	0.355	0.459	0.459	0.523	0.69	0.69	32560	32880	phrase_1	no	yes	no	abstract	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_13	33469	35530	0.107	0.033	0.107	0.676	0.362	0.676	0.576	0.565	0.576	0.437	0.701	0.701	0.983	0.684	0.983	33840	33840	phrase_1	no	yes	no	no	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_14	35530	37060	0.001	0.015	0.015	0.081	0.278	0.278	-0.01	0.596	0.596	0.44	0.756	0.756	0.901	0.388	0.388	35880	36160	phrase_1	no	no	no	abstract	no	left	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_15	37060	38325	0.051	0	0.051	0.562	0.051	0.562	0.462	0.54	0.462	0.523	0.769	0.523	1.525	0.066	1.525	37440	37360	phrase_1	no	no	no	abstract	no	right	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_16	38325	39234	0.155	0.001	0.155	0.647	0.081	0.647	0.76	0.566	0.76	0.519	0.761	0.519	1.348	0.121	1.348	38560	39080	phrase_1	no	yes	no	abstract	no	right	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_17	39234	41327	0.075	0.071	0.075	0.504	0.46	0.504	0.695	0.563	0.695	0.097	0.74	0.097	0.677	0.895	0.677	39240	39240	phrase_1	no	no	yes	no	no	right	last	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_18	42755	45214	0.271	0.073	0.271	1.164	0.79	1.164	0.822	0.853	0.853	0.475	0.576	0.576	1.757	1.17	1.757	43280	43400	phrase_2	no	yes	no	abstract	no	both	first	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_19	45214	47122	0.068	0.05	0.068	0.555	0.461	0.555	0.668	0.578	0.668	0.329	0.573	0.573	0.451	0.474	0.474	45240	45240	phrase_2	no	no	yes	no	no	both	last	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_2	3030	3843	0.001	0.12	0.12	0.043	0.545	0.545	-0.031	0.976	0.976	0.474	0.657	0.657	0.129	1.037	1.037	3840	3840	phrase_1	no	no	no	abstract	no	left	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_3	3843	5386	0	0.025	0.025	0.053	0.444	0.444	-0.046	1.147	1.147	0.435	0.784	0.784	0.088	0.646	0.646	5360	5120	phrase_1	yes	no	no	no	no	left	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_4	5386	6964	0	0.121	0.121	0.039	0.731	0.731	-0.065	0.962	0.962	0.443	0.725	0.725	0.065	1.648	1.648	6720	5400	phrase_1	no	no	no	abstract	no	left	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_5	6964	7744	0	0.023	0.023	0.015	0.418	0.418	-0.081	0.784	0.784	0.45	0.469	0.469	0.045	1.057	1.057	7440	7600	phrase_1	no	yes	no	no	no	left	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_6	7744	16693	0.222	0.034	0.222	1.369	1.06	1.369	0.734	0.722	0.734	0.468	0.504	0.504	1.27	0.635	1.27	9880	7760	phrase_1	no	yes	no	no	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_7	16693	18581	0.063	0.065	0.065	0.703	0.83	0.83	0.846	0.803	0.846	0.222	0.612	0.612	1.016	1.291	1.291	16720	17400	phrase_1	no	yes	no	no	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_8	18581	21755	0.046	0.024	0.046	0.484	0.426	0.484	0.668	0.637	0.668	0.269	0.456	0.456	0.517	0.416	0.517	20400	19320	phrase_1	no	no	no	abstract	no	both	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2a_run2	sem_9	21755	26183	0.14	0.201	0.201	0.652	1.049	1.049	0.455	0.945	0.945	0.541	0.727	0.727	0.645	0.954	0.954	22400	25000	phrase_1	no	no	no	abstract	no	left	middle	playground	m	french	L1-L1	luik2a	luik2b	2
luik2b_run1	sem_1	1875	4455	0.007	0.022	0.022	0.228	0.364	0.364	0.26	0.39	0.39	0.361	0.121	0.361	0.3	0.263	0.3	3520	2200	phrase_1	no	yes	no	no	no	both	no	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_10	15806	17611	0.006	0.006	0.006	0.314	0.163	0.314	0.73	0.616	0.73	0.692	0.161	0.692	0.421	0.153	0.421	16640	17120	phrase_1	no	yes	no	abstract	no	right	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_11	17611	20294	0.026	0.01	0.026	0.339	0.243	0.339	0.699	0.748	0.748	0.682	0.18	0.682	0.382	0.438	0.438	17640	20280	phrase_1	yes	no	no	no	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_12	20294	22860	0.001	0.004	0.004	0.068	0.217	0.217	0.549	0.785	0.785	0.556	0.189	0.189	0.058	0.222	0.222	20600	20480	phrase_1	no	yes	no	no	no	left	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_13	22860	24645	0.002	0.011	0.011	0.176	0.522	0.522	0.557	0.837	0.837	0.581	0.245	0.245	0.151	0.489	0.489	23640	24520	phrase_1	no	yes	no	no	no	left	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_14	24645	28073	0.007	0.07	0.07	0.171	0.953	0.953	0.524	0.916	0.916	0.595	0.291	0.291	0.175	0.922	0.922	24720	25400	phrase_1	no	yes	no	abstract	no	left	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_15	28073	28848	0.053	0.092	0.092	0.472	0.809	0.809	0.835	0.954	0.954	0.659	0.321	0.659	0.992	1.46	1.46	28760	28600	phrase_1	no	no	no	abstract	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_16	28848	29869	0.024	0.078	0.078	0.42	0.912	0.912	0.806	0.835	0.835	0.66	0.228	0.66	0.849	1.659	1.659	28880	28880	phrase_1	no	yes	no	abstract	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_17	29869	31120	0	0.015	0.015	0.044	0.402	0.402	0.458	0.71	0.71	0.632	0.085	0.632	0.058	0.609	0.609	29880	30440	phrase_1	no	yes	no	abstract	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_18	31120	32935	0.077	0.03	0.077	0.666	0.494	0.666	0.744	0.7	0.744	0.64	0.209	0.64	0.938	0.358	0.938	31880	31920	phrase_1	no	yes	no	no	no	right	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_19	32935	35245	0.007	0.019	0.019	0.365	0.494	0.494	0.598	0.738	0.738	0.525	0.219	0.525	0.365	0.459	0.459	34360	34360	phrase_1	no	yes	no	no	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_2	4455	5492	0.001	0.081	0.081	0.061	0.515	0.515	0.245	0.698	0.698	0.375	0.238	0.238	0.125	0.853	0.853	4640	5320	phrase_1	no	yes	no	abstract	no	left	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_20	35245	36555	0.001	0.045	0.045	0.055	0.645	0.645	0.554	0.871	0.871	0.507	0.261	0.507	0.083	1.15	1.15	35640	35920	phrase_1	no	yes	no	no	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_21	36555	39583	0.13	0.052	0.13	0.93	0.714	0.93	0.837	0.88	0.88	0.74	0.21	0.74	0.7	0.47	0.7	38440	36800	phrase_1	no	yes	no	abstract	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_22	39583	41428	0.023	0.064	0.064	0.742	0.947	0.947	0.766	0.876	0.876	0.601	0.412	0.601	0.715	1.018	1.018	41000	40880	phrase_1	no	yes	no	no	no	both	last	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_23	45163	47414	0.044	0.02	0.044	0.443	0.425	0.443	0.694	0.883	0.883	0.651	0.099	0.651	0.469	0.387	0.469	46760	46640	phrase_2	no	yes	no	abstract	no	both	first	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_24	47414	48837	0.011	0.016	0.016	0.248	0.342	0.342	0.687	0.887	0.887	0.653	0.087	0.087	0.348	0.398	0.398	47880	47440	phrase_2	no	yes	no	no	no	left	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_25	48837	49766	0.029	0.002	0.029	0.414	0.122	0.414	0.598	0.758	0.598	0.585	0.087	0.585	0.903	0.32	0.903	49400	49440	phrase_2	no	yes	no	no	no	right	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_26	49766	51151	0.046	0.226	0.226	0.475	1.343	1.343	0.5	0.766	0.766	0.386	0.224	0.224	0.612	1.43	1.43	50520	50040	phrase_2	no	yes	no	no	no	left	last	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_3	5492	7904	0.008	0.061	0.061	0.249	0.576	0.576	0.254	0.727	0.727	0.403	0.174	0.403	0.238	0.529	0.529	6160	5520	phrase_1	no	no	no	no	yes	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_4	7904	9397	0.159	0.077	0.159	0.663	0.571	0.663	0.621	0.734	0.734	0.689	0.299	0.689	0.768	0.898	0.898	9360	9360	phrase_1	no	yes	no	no	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_5	9397	11007	0.008	0.032	0.032	0.392	0.478	0.478	0.78	0.964	0.964	0.712	0.408	0.712	0.524	0.618	0.618	10200	10160	phrase_1	no	yes	no	no	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_6	11007	12551	0.029	0.056	0.056	0.407	0.471	0.471	0.707	0.86	0.86	0.658	0.317	0.317	0.404	0.46	0.46	11040	11040	phrase_1	no	yes	no	abstract	no	left	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_7	12551	13404	0.003	0.003	0.003	0.176	0.127	0.176	0.581	0.693	0.693	0.423	0.103	0.423	0.516	0.2	0.516	13400	13400	phrase_1	no	no	no	no	yes	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_8	13404	14806	0.046	0.006	0.046	0.6	0.222	0.6	0.699	0.685	0.699	0.73	0.121	0.73	0.822	0.296	0.822	14080	13560	phrase_1	no	yes	no	abstract	no	both	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run1	sem_9	14806	15806	0.005	0.001	0.005	0.198	0.064	0.198	0.649	0.642	0.649	0.706	0.083	0.706	0.325	0.119	0.325	15120	15720	phrase_1	no	no	no	abstract	no	right	middle	gym	f	french	L1-L1	luik2b	luik2a	1
luik2b_run2	sem_1	2957	3757	0.019	0.01	0.019	0.232	0.301	0.301	0.376	0.638	0.638	0.403	0.215	0.403	0.397	0.535	0.535	3720	2960	phrase_1	no	yes	no	no	no	both	no	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_10	15657	19221	0.094	0.13	0.13	0.507	0.992	0.992	0.564	0.998	0.998	0.642	0.551	0.551	0.775	1.041	1.041	15680	16200	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_11	19221	23062	0	0.062	0.062	0.063	0.769	0.769	0.177	1.046	1.046	0.427	0.244	0.244	0.061	0.834	0.834	20760	19240	phrase_1	no	yes	no	no	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_12	23062	24679	0	0.008	0.008	0.021	0.259	0.259	0.173	0.894	0.894	0.417	0.14	0.14	0.027	0.515	0.515	24320	23560	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_13	24679	26307	0.001	0.045	0.045	0.061	0.993	0.993	0.193	0.937	0.937	0.439	0.228	0.228	0.1	0.885	0.885	25840	25880	phrase_1	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_14	26307	28114	0.085	0.114	0.114	0.635	1.04	1.04	0.536	0.917	0.917	0.669	0.438	0.669	0.638	1.267	1.267	28000	27960	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_15	28114	31395	0.047	0.053	0.053	0.465	0.728	0.728	0.597	0.843	0.843	0.667	0.526	0.667	0.29	0.603	0.603	28120	31360	phrase_1	no	no	no	abstract	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_16	31395	34308	0.027	0.109	0.109	0.588	0.812	0.812	0.643	0.797	0.797	0.38	0.528	0.528	0.554	0.679	0.679	32520	31440	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_17	34308	37345	0.005	0.069	0.069	0.296	0.887	0.887	0.458	0.798	0.798	0.377	0.202	0.202	0.312	0.845	0.845	34320	37320	phrase_1	no	yes	no	no	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_18	37345	41370	0.01	0.036	0.036	0.386	0.862	0.862	0.463	0.736	0.736	0.365	0.202	0.365	0.244	0.389	0.389	38120	37360	phrase_1	no	no	no	no	yes	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_19	41370	42345	0.001	0.013	0.013	0.067	0.219	0.219	0.372	0.736	0.736	0.413	0.196	0.413	0.111	0.474	0.474	42240	42120	phrase_1	no	no	yes	abstract	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_2	3757	4728	0.006	0.004	0.006	0.2	0.17	0.2	0.469	0.589	0.589	0.462	0.17	0.462	0.379	0.271	0.379	4200	4680	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_20	42345	45481	0.114	0.102	0.102	1.176	1.448	1.448	1.005	0.927	0.927	0.411	0.515	0.515	1.981	1.521	1.521	45080	43240	phrase_1	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_21	45481	47530	0.169	0.01	0.169	1.032	0.197	1.032	0.919	0.738	0.919	0.646	0.232	0.646	0.962	0.259	0.962	47280	46400	phrase_1	no	yes	no	abstract	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_22	47530	48457	0.005	0.01	0.01	0.335	0.275	0.335	0.678	0.714	0.714	0.621	0.273	0.621	0.615	0.552	0.615	48400	48360	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_23	48457	50999	0.035	0.025	0.035	0.334	0.382	0.382	0.662	0.749	0.749	0.61	0.241	0.61	0.363	0.53	0.53	48480	48480	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_24	50999	53222	0.028	0.016	0.028	0.418	0.448	0.448	0.631	0.637	0.637	0.637	0.279	0.637	0.41	0.597	0.597	52960	51520	phrase_1	no	yes	no	abstract	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_25	53222	54716	0.034	0.037	0.037	0.49	0.701	0.701	0.542	0.68	0.68	0.609	0.215	0.609	0.744	0.845	0.845	53240	54680	phrase_1	no	no	yes	no	no	both	last	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_26	59345	60395	0.001	0.024	0.024	0.073	0.4	0.4	0.545	0.845	0.845	0.58	0.234	0.234	0.081	0.837	0.837	59640	60120	phrase_2	no	yes	no	abstract	no	left	first	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_27	60395	63531	0.038	0.011	0.038	1	0.246	1	0.776	0.827	0.776	0.597	0.18	0.597	0.637	0.22	0.637	61400	63520	phrase_2	no	yes	no	no	no	right	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_28	63531	64530	0.019	0	0.019	0.361	0.048	0.361	0.847	0.694	0.847	0.546	0.185	0.546	0.447	0.317	0.447	63880	64000	phrase_2	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_29	64530	66391	0.005	0.06	0.06	0.198	0.633	0.633	0.723	0.909	0.909	0.494	0.158	0.158	0.391	0.806	0.806	64640	65200	phrase_2	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_3	4728	6210	0.004	0.062	0.062	0.183	0.715	0.715	0.418	0.721	0.721	0.458	0.232	0.458	0.185	0.847	0.847	4760	6200	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_30	66391	70049	0.002	0.049	0.049	0.145	0.753	0.753	0.614	0.882	0.882	0.506	0.229	0.229	0.128	0.578	0.578	68320	67680	phrase_2	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_31	70049	76506	0.02	0.039	0.039	0.521	0.624	0.624	0.576	0.745	0.745	0.496	0.132	0.496	0.387	0.444	0.444	70080	70080	phrase_2	no	no	no	no	yes	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_32	76506	77778	0.001	0.04	0.04	0.08	0.431	0.431	0.536	0.791	0.791	0.377	0.2	0.2	0.145	0.559	0.559	77680	77760	phrase_2	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_33	77778	80802	0	0.008	0.008	0.08	0.356	0.356	0.526	0.752	0.752	0.388	0.2	0.2	0.061	0.442	0.442	80040	77800	phrase_2	no	yes	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_34	80802	84617	0.015	0.027	0.015	0.525	0.323	0.525	0.548	0.729	0.548	0.6	0.142	0.6	0.472	0.234	0.472	82000	80840	phrase_2	no	no	no	abstract	no	right	last	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_4	6210	8207	0.012	0.076	0.076	0.352	1.211	1.211	0.491	0.737	0.737	0.474	0.235	0.474	0.479	1.056	1.056	8200	6240	phrase_1	no	no	yes	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_5	8207	9550	0.009	0.019	0.019	0.274	0.441	0.441	0.569	0.762	0.762	0.518	0.078	0.518	0.492	1.04	1.04	8600	8720	phrase_1	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_6	9550	10704	0.007	0.082	0.082	0.159	0.557	0.557	0.463	0.932	0.932	0.484	0.197	0.197	0.322	0.948	0.948	9640	10200	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_7	10704	13679	0.001	0.022	0.022	0.136	0.64	0.64	0.38	0.974	0.974	0.472	0.117	0.117	0.099	0.458	0.458	13280	12160	phrase_1	yes	no	no	no	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_8	13679	14469	0.006	0.027	0.027	0.172	0.451	0.451	0.477	0.913	0.913	0.517	0.487	0.487	0.32	0.846	0.846	14200	14360	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik2b_run2	sem_9	14469	15657	0.139	0.058	0.139	1.153	0.496	1.153	0.691	0.825	0.825	0.674	0.448	0.674	1.685	1.017	1.685	15400	14480	phrase_1	no	yes	no	abstract	no	both	middle	lake	f	french	L1-L1	luik2b	luik2a	2
luik3a_run1	sem_1	1662	3337	0.002	0.06	0.06	0.112	0.48	0.48	0.129	1.039	1.039	0.18	0.277	0.277	0.13	0.647	0.647	2920	1680	phrase_1	no	yes	no	no	no	left	no	forest	f	french	L1-L1	luik3a	luik3b	1
